id,mid,model,pid,tier,backend,runtime,pattern1_status,pattern1_pass,roundtrip_verdict,deterministically_verified,detail
3530,m007,phi4,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3532,m007,phi4,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3534,m007,phi4,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3536,m007,phi4,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3538,m007,phi4,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3540,m008,llama3.2,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
3542,m008,llama3.2,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3544,m008,llama3.2,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3546,m008,llama3.2,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3548,m008,llama3.2,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3550,m008,llama3.2,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3552,m008,llama3.2,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3554,m008,llama3.2,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3556,m008,llama3.2,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3558,m008,llama3.2,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3560,m008,llama3.2,p007,T3,sage,python,complete,1,UNPARSEABLE,,TypeError: Cannot represent derivative of <class 'list'> (rhs='x = [-4*arcsin(1/2*x)/sqrt(-x^2 + 4)]')
3562,m008,llama3.2,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3564,m008,llama3.2,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3566,m008,llama3.2,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3568,m008,llama3.2,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3570,m008,llama3.2,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3572,m008,llama3.2,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3574,m008,llama3.2,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
3576,m008,llama3.2,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3578,m008,llama3.2,p020,T5,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/(s^2 + 4)
3580,m009,lfm2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
3582,m009,lfm2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3584,m009,lfm2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3586,m009,lfm2.5,p003,T1,sympy,python,plan_error,0,NOT_EXECUTED,,
3588,m009,lfm2.5,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3590,m009,lfm2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3592,m009,lfm2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3594,m009,lfm2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3596,m009,lfm2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3598,m009,lfm2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3600,m009,lfm2.5,p007,T3,sage,python,plan_error,0,NOT_EXECUTED,,
3602,m009,lfm2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3604,m009,lfm2.5,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3606,m009,lfm2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3608,m009,lfm2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3610,m009,lfm2.5,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
3612,m009,lfm2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3614,m009,lfm2.5,p019,T4,sage,python,plan_error,0,NOT_EXECUTED,,
3616,m009,lfm2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3618,m009,lfm2.5,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3620,m010,rnj-1,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
3622,m010,rnj-1,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3624,m010,rnj-1,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3626,m010,rnj-1,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3628,m010,rnj-1,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3630,m010,rnj-1,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,1/((x - 1)*(x + 1))
3632,m010,rnj-1,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3634,m010,rnj-1,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3636,m010,rnj-1,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3638,m010,rnj-1,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3640,m010,rnj-1,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
3642,m010,rnj-1,p008,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3644,m010,rnj-1,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
3646,m010,rnj-1,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3648,m010,rnj-1,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3650,m010,rnj-1,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3652,m010,rnj-1,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3654,m010,rnj-1,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
3656,m010,rnj-1,p010,T5,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^x
3658,m010,rnj-1,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3660,m007,phi4,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
3661,m007,phi4,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3665,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3667,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3669,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3671,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3673,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3675,m005,deepseek-v2:16b,p003,T1,sympy,python,unknown,0,NOT_EXECUTED,,
3677,m006,phi3,p003,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3679,m007,phi4,p003,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3681,m008,llama3.2,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3683,m009,lfm2.5,p003,T1,sympy,python,plan_error,0,NOT_EXECUTED,,
3685,m010,rnj-1,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3688,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3690,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3692,m001,sonnet-4-6,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
3694,m001,sonnet-4-6,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3696,m001,sonnet-4-6,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3698,m001,sonnet-4-6,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3700,m001,sonnet-4-6,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3702,m001,sonnet-4-6,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3704,m001,sonnet-4-6,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3706,m001,sonnet-4-6,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3708,m001,sonnet-4-6,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3710,m001,sonnet-4-6,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3712,m001,sonnet-4-6,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
3714,m001,sonnet-4-6,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3716,m001,sonnet-4-6,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
3718,m001,sonnet-4-6,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3720,m001,sonnet-4-6,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3722,m001,sonnet-4-6,p017,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,e^t
3724,m001,sonnet-4-6,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3726,m001,sonnet-4-6,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3728,m001,sonnet-4-6,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3730,m001,sonnet-4-6,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3732,m002,gemma3,p001,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,12*x**2 - 4
3734,m002,gemma3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
3736,m002,gemma3,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3738,m002,gemma3,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3740,m002,gemma3,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3742,m002,gemma3,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3744,m002,gemma3,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3746,m002,gemma3,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3748,m002,gemma3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3750,m002,gemma3,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3752,m002,gemma3,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x)
3754,m002,gemma3,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3756,m002,gemma3,p015,T3,sage,python,complete,1,ROUNDTRIP_FAIL,False,x = []
3758,m002,gemma3,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3760,m002,gemma3,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
3762,m002,gemma3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3764,m002,gemma3,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3766,m002,gemma3,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3768,m002,gemma3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3770,m002,gemma3,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3772,m003,gemma4:e2b,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
3774,m003,gemma4:e2b,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3776,m003,gemma4:e2b,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3778,m003,gemma4:e2b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3780,m003,gemma4:e2b,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3782,m003,gemma4:e2b,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3784,m003,gemma4:e2b,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3786,m003,gemma4:e2b,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3788,m003,gemma4:e2b,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3790,m003,gemma4:e2b,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3792,m003,gemma4:e2b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
3794,m003,gemma4:e2b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3796,m003,gemma4:e2b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
3798,m003,gemma4:e2b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3800,m003,gemma4:e2b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3802,m003,gemma4:e2b,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
3804,m003,gemma4:e2b,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3806,m003,gemma4:e2b,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
3808,m003,gemma4:e2b,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3810,m003,gemma4:e2b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3812,m004,qwen2.5,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
3814,m004,qwen2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3816,m004,qwen2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3818,m004,qwen2.5,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3820,m004,qwen2.5,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3822,m004,qwen2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,-1 + x**(-2)
3824,m004,qwen2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3826,m004,qwen2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3828,m004,qwen2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3830,m004,qwen2.5,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3832,m004,qwen2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
3834,m004,qwen2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3836,m004,qwen2.5,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
3838,m004,qwen2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3840,m004,qwen2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3842,m004,qwen2.5,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3844,m004,qwen2.5,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3846,m004,qwen2.5,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3848,m004,qwen2.5,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3850,m004,qwen2.5,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3852,m005,deepseek-v2:16b,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
3854,m005,deepseek-v2:16b,p011,T0,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x**2 - 1
3856,m005,deepseek-v2:16b,p002,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,x + 1
3858,m005,deepseek-v2:16b,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3860,m005,deepseek-v2:16b,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3862,m005,deepseek-v2:16b,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3864,m005,deepseek-v2:16b,p005,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3866,m005,deepseek-v2:16b,p006,T2,sympy,python,complete,1,ROUNDTRIP_FAIL,False,cos(x)
3868,m005,deepseek-v2:16b,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3870,m005,deepseek-v2:16b,p014,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3872,m005,deepseek-v2:16b,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
3874,m005,deepseek-v2:16b,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2 + C
3876,m005,deepseek-v2:16b,p015,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,[
3878,m005,deepseek-v2:16b,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
3880,m005,deepseek-v2:16b,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3882,m005,deepseek-v2:16b,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3884,m005,deepseek-v2:16b,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3886,m005,deepseek-v2:16b,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3888,m005,deepseek-v2:16b,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3890,m005,deepseek-v2:16b,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3892,m006,phi3,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
3894,m006,phi3,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
3896,m006,phi3,p002,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3898,m006,phi3,p003,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3900,m006,phi3,p004,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3902,m006,phi3,p012,T1,sympy,python,solver_error,0,NOT_EXECUTED,,
3904,m006,phi3,p005,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3906,m006,phi3,p006,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3908,m006,phi3,p013,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3910,m006,phi3,p014,T2,sympy,python,complete,1,ROUNDTRIP_FAIL,False,sin(x)
3912,m006,phi3,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3914,m006,phi3,p008,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3916,m006,phi3,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3918,m006,phi3,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3920,m006,phi3,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3922,m006,phi3,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3924,m006,phi3,p018,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3926,m006,phi3,p019,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,"x = [I, -1, -I, 1]"
3928,m006,phi3,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3930,m006,phi3,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3932,m007,phi4,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x*(x**2 - 1)
3934,m007,phi4,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
3936,m007,phi4,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3938,m007,phi4,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3940,m007,phi4,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3942,m007,phi4,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
3944,m007,phi4,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3946,m007,phi4,p006,T2,sympy,python,solver_error,0,NOT_EXECUTED,,
3948,m007,phi4,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3950,m007,phi4,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3952,m007,phi4,p007,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3954,m007,phi4,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
3956,m007,phi4,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3958,m007,phi4,p016,T3,sage,python,complete,1,ROUNDTRIP_FAIL,False,[[]]
3960,m007,phi4,p009,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/(s + 2)
3962,m007,phi4,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3964,m007,phi4,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
3966,m007,phi4,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
3968,m007,phi4,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
3970,m007,phi4,p020,T5,sage,python,complete,1,ROUNDTRIP_PASS,True,s/(s^2 + 4)
3972,m008,llama3.2,p001,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,4*x**3 - 4*x
3974,m008,llama3.2,p011,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
3976,m008,llama3.2,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
3978,m008,llama3.2,p003,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,"x = [-1/3, 1/3]"
3980,m008,llama3.2,p004,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,x = [2]
3982,m008,llama3.2,p012,T1,sympy,python,complete,1,ROUNDTRIP_FAIL,False,1/Prev
3984,m008,llama3.2,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
3986,m008,llama3.2,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3988,m008,llama3.2,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
3990,m008,llama3.2,p014,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
3992,m008,llama3.2,p007,T3,sage,python,complete,1,UNPARSEABLE,,TypeError: Cannot represent derivative of <class 'list'> (rhs='x = [-4*arcsin(1/2*x)/sqrt(-x^2 + 4)]')
3994,m008,llama3.2,p008,T3,sage,python,complete,1,ROUNDTRIP_FAIL,False,-cos(x)
3996,m008,llama3.2,p015,T3,sage,python,solver_error,0,NOT_EXECUTED,,
3998,m008,llama3.2,p016,T3,sage,python,solver_error,0,NOT_EXECUTED,,
4000,m008,llama3.2,p009,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4002,m008,llama3.2,p017,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4004,m008,llama3.2,p018,T4,sage,python,complete,1,ROUNDTRIP_PASS,True,1/6*pi^2
4006,m008,llama3.2,p019,T4,sage,python,solver_error,0,NOT_EXECUTED,,
4008,m008,llama3.2,p010,T5,sage,python,solver_error,0,NOT_EXECUTED,,
4010,m008,llama3.2,p020,T5,sage,python,complete,1,ROUNDTRIP_FAIL,False,1
4012,m009,lfm2.5,p001,T0,sympy,python,solver_error,0,NOT_EXECUTED,,
4014,m009,lfm2.5,p011,T0,sympy,python,complete,1,ROUNDTRIP_PASS,True,x + 1
4016,m009,lfm2.5,p002,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,(x + 1)**2
4018,m009,lfm2.5,p003,T1,sympy,python,plan_error,0,NOT_EXECUTED,,
4020,m009,lfm2.5,p004,T1,sympy,python,plan_error,0,NOT_EXECUTED,,
4022,m009,lfm2.5,p012,T1,sympy,python,complete,1,ROUNDTRIP_PASS,True,-1/(2*(x + 1)) + 1/(2*(x - 1))
4024,m009,lfm2.5,p005,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,exp(x)
4026,m009,lfm2.5,p006,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,1
4028,m009,lfm2.5,p013,T2,sympy,python,complete,1,ROUNDTRIP_PASS,True,x**5/120 - x**3/6 + x
4030,m009,lfm2.5,p014,T2,sympy,python,plan_error,0,NOT_EXECUTED,,
4032,m009,lfm2.5,p007,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,1/2*sqrt(-x^2 + 4)*x + 2*arcsin(1/2*x) + C
4034,m009,lfm2.5,p008,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,-1/2*cos(x)^2
4036,m009,lfm2.5,p015,T3,sage,python,plan_error,0,NOT_EXECUTED,,
4038,m009,lfm2.5,p016,T3,sage,python,complete,1,ROUNDTRIP_PASS,True,"[-1/2*sqrt(33) + 5/2, 1/2*sqrt(33) + 5/2]"
4040,m009,lfm2.5,p009,T4,sage,python,complete,1,ROUNDTRIP_FAIL,False,1/((s + 2)*s)
4042,m009,lfm2.5,p017,T4,sage,python,plan_error,0,NOT_EXECUTED,,
4044,m009,lfm2.5,p018,T4,sage,python,plan_error,0,NOT_EXECUTED,,
4046,m009,lfm2.5,p019,T4,sage,python,plan_error,0,NOT_EXECUTED,,
4048,m009,lfm2.5,p010,T5,sage,python,plan_error,0,NOT_EXECUTED,,
4050,m009,lfm2.5,p020,T5,sage,python,solver_error,0,NOT_EXECUTED,,
